objectid,stationcode,sampledate,agencycode,replicate,sampleid,benthiccollectioncomments,grabsize,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,benthiclabeffortcomments,finalid,lifestagecode,distinctcode,baresult,resqualcode,qacode,taxonomicqualifier,personnelcode_labeffort,personnelcode_results,labsampleid,locationcode,samplecomments,collectionmethodcode,effortqacode,record_origin,origin_lastupdatedate,record_publish,csci_sampleid,agencyname,collectionmethodname,originalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,login_owner,login_year,login_project,submissionid,ceden_publish,sampleinfo_originalid,bmisampleid,masterid
1569813349,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Orthocladiinae,P,0,2,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813350,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Orthocladius complex,L,0,12,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813351,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Ostracoda,X,0,4,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813352,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Paracladopelma,L,0,11,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813353,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Paraleptophlebia,L,0,6,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813354,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Parametriocnemus,L,0,39,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813355,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Parametriocnemus,P,0,1,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813356,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Pericoma/ Telmatoscopus,L,0,2,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813357,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Physa,X,0,5,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813358,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Plecoptera,L,0,1,=,None,I,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813359,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Rheotanytarsus,L,0,1,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813360,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Sanfilippodytes,L,0,2,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813361,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Sciomyzidae,L,0,13,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813362,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Simulium,L,0,95,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813363,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Simulium,P,0,2,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813364,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Tanytarsini,L,0,3,=,None,I,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813365,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Thienemanniella,L,0,3,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813366,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Tipula,L,0,1,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813367,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Trombidiformes,X,0,2,=,None,D,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813368,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Tvetenia,L,0,2,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813369,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Veliidae,L,0,1,=,None,I,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569813370,905SDBDN9,2017-05-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,NA,0.99,NA,20,8,6.375,600,600,6,8,NA,NA,Zavrelimyia/ Paramerina,L,0,1,=,None,None,NA,NA,22306,X,"NR,  Water chemistry high (alkalinity, Specific Conductance) - no visible inputs",BMI_RWB,None,CEDEN,NA,NA,905SDBDN9_05042017_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,905SDBDN9
1569746784,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Ablabesmyia,L,0,1,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746785,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Anopheles,L,0,4,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746786,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Apedilum,L,0,10,=,None,I,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746787,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Archilestes,L,0,2,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746788,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Argia,L,0,1,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746789,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Bezzia/ Palpomyia,L,0,2,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746790,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Callibaetis,L,0,72,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746791,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Ceratopogonidae,L,1,2,=,None,L,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569728336,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Chironomini,P,0,1,=,None,D,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746792,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Dicrotendipes,L,0,6,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746793,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Fallceon,L,0,11,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746794,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Gerridae,L,0,14,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746795,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Hyalella,X,0,2,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746796,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Hydra,X,0,1,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746797,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Libellulidae,L,0,1,=,None,I,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746798,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Limnophyes,L,0,2,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746799,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Macropelopiini,L,0,9,=,None,I,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746800,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Micropsectra,L,0,1,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746801,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Micropsectra/ Tanytarsus,L,0,13,=,None,I,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746802,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Microvelia,L,0,3,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746803,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Oligochaeta,X,0,31,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746804,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Ostracoda,X,0,73,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746805,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Paracladopelma,L,0,4,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746806,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Paratanytarsus,L,0,8,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746807,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Paratanytarsus,P,0,1,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746808,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Physa,X,0,97,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746809,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Polypedilum,L,0,2,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746810,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Prostoma,X,0,3,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
1569746811,907NP9OSD,2016-04-19T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,20,20,20,600,421,0,2,NA,NA,Pseudochironomus,L,0,2,=,None,None,NA,NA,22021,X,NA,BMI_RWB,None,CEDEN,NA,NA,907NP9OSD_04192016_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907NP9OSD
